0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	1.11E-13	-1
0.07684551	3.55E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.89E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	6.93E-13	-1
0.07684551	4.17E-14	-1
0.07684551	7.43E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.73E-13	-1
0.07684551	4.79E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07684551	7.93E-14	-1
0.07684551	3.00E-14	-1
0.07684551	3.00E-14	-1
0.07716884	7.93E-08	-1
0.07755566	3.00E-14	-1
0.0783351	3.00E-14	-1
0.08276422	0.042399	-1
0.08367967	3.00E-14	-1
0.08633232	0.010355	-1
0.08841906	3.25E-11	-1
0.0966403	0.94744	1
0.09843666	0.011764	-1
0.09843666	3.91E-09	-1
0.09843666	1.46E-08	-1
0.09843666	3.16E-07	-1
0.09843666	1.07E-08	-1
0.09843666	4.31E-06	-1
0.09843666	3.63E-06	-1
0.09843666	7.26E-06	-1
0.09843666	0.004955	-1
0.09843666	1.86E-06	-1
0.09843666	0.011451	-1
0.09843666	5.92E-06	-1
0.09843666	0.0062034	-1
0.09843666	1.21E-10	-1
0.09843666	1.21E-10	-1
0.10220058	7.52E-14	-1
0.10255592	4.06E-10	-1
0.10255592	1.08E-13	-1
0.10255592	1.17E-10	-1
0.10255592	3.88E-12	-1
0.10255592	2.26E-11	-1
0.10255592	1.32E-10	-1
0.10255592	2.73E-09	-1
0.10255592	1.54E-10	-1
0.10255592	7.12E-11	-1
0.10255592	2.24E-10	-1
0.10350439	2.95E-06	-1
0.10511863	3.00E-14	-1
0.11040348	4.28E-10	-1
0.1159439	0.0083062	-1
0.1159439	1.71E-07	-1
0.1159439	3.51E-07	-1
0.1159439	1.66E-11	-1
0.1159439	1.91E-06	-1
0.1159439	0.012947	-1
0.1159439	1.16E-06	-1
0.1159439	1.50E-07	-1
0.1159439	3.29E-11	-1
0.1159439	0.012383	-1
0.1159439	1.98E-06	-1
0.1159439	6.06E-09	-1
0.1159439	6.90E-10	-1
0.1159439	8.95E-11	-1
0.1200817	0.019173	-1
0.12011938	8.75E-09	-1
0.12224116	8.94E-09	-1
0.12481898	2.84E-08	-1
0.12965962	2.37E-10	-1
0.13045076	0.0031054	-1
0.13110464	1.76E-12	-1
0.13110464	1.30E-10	-1
0.1329976	1.40E-06	-1
0.13645513	0.80108	-1
0.13656316	0.01225	-1
0.13656316	0.0028286	-1
0.13656316	0.0080134	-1
0.13656316	5.32E-09	-1
0.13656316	1.58E-05	-1
0.13656316	2.71E-07	-1
0.13656316	4.83E-07	-1
0.13656316	0.10576	-1
0.13656316	5.89E-06	-1
0.13656316	0.12437	-1
0.13656316	4.23E-07	-1
0.13656316	0.019562	-1
0.13656316	2.40E-06	-1
0.13656316	0.0045149	-1
0.13656316	3.52E-06	-1
0.13756853	0.22096	-1
0.13861126	4.17E-08	-1
0.13861126	0.0043875	-1
0.13861126	1.13E-06	-1
0.13861126	3.52E-08	-1
0.13861126	0.0048712	-1
0.13861126	1.18E-07	-1
0.13861126	9.14E-10	-1
0.13861126	0.0026118	-1
0.13861126	4.51E-06	-1
0.13861126	4.36E-09	-1
0.13861126	1.03E-05	-1
0.13861126	4.80E-07	-1
0.13861126	9.87E-07	-1
0.13861126	2.64E-07	-1
0.13861126	5.27E-07	-1
0.13861126	5.38E-06	-1
0.13861126	1.71E-07	-1
0.13861126	2.33E-08	-1
0.13861126	1.45E-06	-1
0.13861126	0.0035292	-1
0.13861126	6.67E-10	-1
0.13861126	1.17E-07	-1
0.13861126	5.92E-06	-1
0.13861126	5.39E-10	-1
0.13861126	4.46E-10	-1
0.13861126	5.02E-06	-1
0.13861126	0.0051591	-1
0.13861126	2.98E-06	-1
0.13861126	1.24E-08	-1
0.13861126	4.24E-07	-1
0.13861126	2.02E-08	-1
0.13861126	4.60E-08	-1
0.13861126	0.0036543	-1
0.13861126	6.96E-07	-1
0.13861126	1.44E-07	-1
0.13861126	2.97E-06	-1
0.13861126	7.45E-10	-1
0.13861126	2.70E-09	-1
0.13861126	5.98E-07	-1
0.13861126	1.56E-09	-1
0.13861126	1.99E-07	-1
0.13861126	5.74E-09	-1
0.13861126	1.13E-11	-1
0.13861126	6.63E-07	-1
0.13861126	3.67E-08	-1
0.13861126	1.69E-05	-1
0.13861126	3.38E-09	-1
0.13861126	1.14E-05	-1
0.13861126	7.10E-08	-1
0.13861126	4.09E-09	-1
0.13861126	0.0051032	-1
0.13861126	1.06E-07	-1
0.13861126	1.17E-08	-1
0.13861126	2.77E-06	-1
0.13861126	3.33E-07	-1
0.13861126	3.56E-11	-1
0.13861126	1.01E-08	-1
0.13861126	1.84E-07	-1
0.13861126	0.0025441	-1
0.13861126	1.56E-09	-1
0.13861126	4.83E-06	-1
0.13861126	0.0029232	-1
0.13861126	1.68E-07	-1
0.13861126	6.06E-07	-1
0.13861126	4.69E-07	-1
0.13861126	4.18E-09	-1
0.13861126	2.17E-08	-1
0.13861126	2.56E-11	-1
0.13861126	1.76E-06	-1
0.13861126	3.71E-10	-1
0.13861126	2.34E-09	-1
0.13861126	1.43E-07	-1
0.13861126	9.57E-09	-1
0.13861126	1.47E-07	-1
0.13861126	1.62E-06	-1
0.13861126	3.00E-14	-1
0.13861126	2.79E-08	-1
0.13861126	2.73E-08	-1
0.13861126	1.53E-07	-1
0.13861126	2.30E-08	-1
0.13861126	3.63E-07	-1
0.13861126	1.15E-05	-1
0.13861126	1.56E-08	-1
0.13861126	1.56E-08	-1
0.14059415	0.0028423	-1
0.14105794	4.23E-14	-1
0.14105794	7.95E-14	-1
0.14105794	3.00E-14	-1
0.14105794	3.00E-14	-1
0.14105794	1.24E-13	-1
0.14105794	7.20E-14	-1
0.14105794	5.16E-14	-1
0.14105794	2.26E-13	-1
0.14105794	1.27E-12	-1
0.14105794	2.54E-12	-1
0.14154311	6.15E-12	-1
0.14422358	0.9403	-1
0.14423256	0.07372	-1
0.14538171	6.65E-13	-1
0.14735806	0.0034064	-1
0.14862121	0.0030586	-1
0.15456477	0.020129	-1
0.15591467	0.026548	-1
0.15716098	1.62E-08	-1
0.15716098	4.20E-06	-1
0.15716098	0.0037284	-1
0.15716098	0.0050347	-1
0.15716098	8.68E-06	-1
0.15716098	0.016412	-1
0.15716098	0.10231	-1
0.15716098	3.75E-06	-1
0.15716098	3.47E-06	-1
0.15716098	0.0066378	-1
0.15716098	0.01259	-1
0.15716098	2.51E-06	-1
0.15716098	1.16E-06	-1
0.15716098	1.96E-06	-1
0.15716098	0.0045948	-1
0.15716098	0.012552	-1
0.15716098	0.0039748	-1
0.15716098	2.09E-09	-1
0.15716098	0.0034067	-1
0.15716098	0.021612	-1
0.15716098	0.018502	-1
0.15716098	0.0082585	-1
0.15716098	0.0060669	-1
0.15716098	0.019639	-1
0.15716098	0.006958	-1
0.15716098	0.0028409	-1
0.15716098	6.98E-07	-1
0.15716098	0.011788	-1
0.15716098	5.40E-06	-1
0.15716098	0.020467	-1
0.15716098	0.080671	-1
0.15716098	0.013457	-1
0.15716098	0.016916	-1
0.15716098	0.013354	-1
0.15716098	0.012325	-1
0.15726955	2.59E-11	-1
0.1582284	0.099134	-1
0.15839856	2.56E-10	-1
0.15933291	0.87438	1
0.16085049	0.027332	-1
0.1609413	1.36E-12	-1
0.16303538	3.02E-11	-1
0.16528304	0.069342	-1
0.16666667	5.06E-09	-1
0.16666667	5.29E-13	-1
0.16666667	1.23E-05	-1
0.16666667	2.29E-11	-1
0.16666667	0.0049902	1
0.16666667	0.96484	1
0.16666667	0.086108	1
0.16666667	5.51E-06	-1
0.16666667	0.81878	1
0.16666667	0.98483	-1
0.16666667	9.42E-06	1
0.16666667	0.012108	1
0.16666667	0.9636	1
0.16666667	0.71461	-1
0.16666667	0.011169	1
0.16666667	3.51E-06	1
0.16666667	0.90971	1
0.16666667	0.95115	1
0.16666667	0.003717	-1
0.16666667	0.056402	1
0.16666667	0.0039418	1
0.16666667	8.40E-07	-1
0.16666667	7.45E-07	-1
0.16666667	0.23622	-1
0.16666667	0.097311	-1
0.16666667	0.080881	-1
0.16666667	1.19E-06	-1
0.16666667	1.40E-10	-1
0.16666667	3.42E-09	-1
0.16666667	2.08E-09	-1
0.16666667	8.90E-09	-1
0.16666667	5.82E-13	-1
0.16666667	1.35E-12	-1
0.18316777	0.014107	1
0.22820814	0.14437	1
0.23722473	0.067815	1
0.2514597	0.99614	1
0.27291607	0.99595	1
0.27610029	0.6862	1
0.27914809	0.59269	1
0.27932458	0.21192	1
0.28496141	0.98606	1
0.34774622	0.99988	1
0.34774622	0.91433	1
0.3596423	0.29609	1
0.36892615	0.99824	1
0.3749505	0.90113	1
0.40981637	0.036916	1
0.42777555	0.98953	1
0.43454222	0.99494	1
0.44017316	0.98782	1
0.45261911	0.9999	1
0.45642292	0.97141	1
0.46446677	0.18497	1
0.46446677	0.99083	1
0.46446677	0.91092	1
0.46446677	0.99921	1
0.46446677	0.56866	1
0.46446677	0.99841	1
0.46446677	0.84886	1
0.46446677	0.99946	1
0.46446677	0.95818	1
0.46446677	0.99979	1
0.46446677	0.97873	1
0.46446677	0.98797	1
0.46446677	0.053302	1
0.46446677	0.99768	1
0.46446677	0.98462	1
0.46446677	0.99997	1
0.46446677	0.99188	1
0.46446677	0.999	1
0.46446677	0.9774	1
0.46446677	0.99995	1
0.46446677	0.68679	1
0.46446677	0.99893	1
0.46446677	0.79326	1
0.46446677	0.9993	1
0.46446677	0.65379	1
0.46446677	0.99931	1
0.46446677	0.95762	1
0.46446677	0.73927	1
0.46446677	0.83279	1
0.46446677	0.99987	1
0.46446677	0.98135	1
0.46446677	0.99303	1
0.46446677	0.92162	1
0.46446677	0.99797	1
0.46446677	0.75714	1
0.46446677	0.99975	1
0.46446677	0.59303	1
0.46446677	0.99993	1
0.46446677	0.64567	1
0.46446677	0.99975	1
0.46446677	0.9969	1
0.46446677	0.99996	1
0.46446677	0.60625	1
0.46446677	0.99986	1
0.46446677	0.98038	1
0.46446677	0.99812	1
0.46446677	0.75311	1
0.46446677	0.99993	1
0.46446677	0.60821	1
0.46446677	0.99992	1
0.46446677	0.97067	1
0.46446677	0.99982	1
0.46446677	0.41823	1
0.46446677	0.99966	1
0.46446677	0.8741	1
0.46446677	0.99953	1
0.46446677	0.98835	1
0.46446677	0.9977	1
0.46446677	0.40027	1
0.46446677	0.99888	1
0.46446677	0.99679	1
0.46446677	0.68547	1
0.46446677	0.99782	1
0.46446677	0.94337	1
0.46446677	0.94422	1
0.46446677	0.42868	1
0.46446677	0.92299	1
0.46446677	0.99228	1
0.46446677	0.52582	1
0.46446677	0.99983	1
0.46446677	0.99949	1
0.46446677	0.92624	1
0.46446677	0.99983	1
0.46446677	0.99889	1
0.46446677	0.99954	1
0.46446677	0.9628	1
0.46446677	0.99929	1
0.46446677	0.98986	1
0.46446677	0.99006	1
0.46446677	0.99747	1
0.46708118	0.9999	1
0.46959413	0.10004	1
0.46959413	0.93198	1
0.46959413	0.99516	1
0.46959413	0.98537	1
0.46959413	0.99311	1
0.46959413	0.95252	1
0.46959413	0.77172	1
0.46959413	0.37589	1
0.46959413	0.96253	1
0.46959413	0.67843	1
0.46959413	0.15493	1
0.46959413	0.94475	1
0.46959413	0.98974	1
0.46959413	0.75079	1
0.46959413	0.94024	1
0.46959413	0.98095	1
0.46959413	0.99695	1
0.46959413	0.98978	1
0.46959413	0.99115	1
0.46959413	0.99514	1
0.46959413	0.93238	1
0.46959413	0.97769	1
0.46959413	0.92874	1
0.46959413	0.64066	1
0.46959413	0.99862	1
0.46959413	0.67053	1
0.46959413	0.77871	1
0.46959413	0.99504	1
0.46959413	0.99034	1
0.46959413	0.025562	1
0.4836957	0.99999	1
0.51559251	0.98117	1
0.51679851	0.97723	1
0.5365439	0.99253	1
0.5365439	0.87946	1
0.5365439	0.95837	1
0.5365439	0.96195	1
0.5365439	0.99384	1
0.5365439	0.98411	1
0.5365439	0.93283	1
0.5365439	0.99711	1
0.5365439	0.99275	1
0.5365439	0.99776	1
0.5365439	0.98844	1
0.5365439	0.98056	1
0.5365439	0.9733	1
0.5365439	0.99538	1
0.5365439	0.99959	1
0.5365439	0.98193	1
0.5365439	0.99695	1
0.5365439	0.9952	1
0.5365439	0.96743	1
0.5365439	0.99029	1
0.5365439	0.95378	1
0.5365439	0.99853	1
0.5365439	0.98404	1
0.5365439	0.98379	1
0.5365439	0.99266	1
0.5365439	0.98086	1
0.5365439	0.99915	1
0.5365439	0.99564	1
0.5365439	0.99586	1
0.5365439	0.98591	1
0.5365439	0.98016	1
0.5365439	0.99907	1
0.5365439	0.9953	1
0.5365439	0.99505	1
0.5365439	0.99776	1
0.5365439	0.97665	1
0.55430865	0.99999	1
0.56278121	0.98188	1
0.58484828	1	1
0.58959135	1	1
0.58959135	1	1
0.58959135	0.99949	1
0.58959135	0.99999	1
0.58959135	0.99996	1
0.58959135	0.99995	1
0.58959135	0.99895	1
0.58959135	1	1
0.58959135	0.99967	1
0.58959135	1	1
0.58959135	0.99999	1
0.58959135	0.99996	1
0.58959135	1	1
0.58959135	0.99998	1
0.58959135	0.99999	1
0.58959135	0.99948	1
0.58959135	0.99999	1
0.58959135	1	1
